"","id","vendor_id","pickup_datetime","dropoff_datetime","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","store_and_fwd_flag","trip_duration","trip_duration_hrs","dist_meters","dist_km","wait_sec","wait_min"
"157",246,"México DF Taxi Libre","24/04/2017 06:16","24/04/2017 06:19",-99.13669006,19.326871,-99.13719016,19.339287,"N",199,0.06,1469,1.469,21,0.35
"158",248,"México DF Taxi Libre","24/04/2017 07:53","24/04/2017 07:54",-99.08051282,19.46487248,-99.08041724,19.46550681,"N",55,0.02,76,0.076,110,1.833333333
"159",252,"México DF Taxi de Sitio","24/04/2017 08:28","24/04/2017 08:52",-99.15721507,19.45205652,-99.10435258,19.45620324,"N",1442,0.4,6587,6.587,410,6.833333333
"160",253,"México DF Taxi Libre","24/04/2017 08:43","24/04/2017 08:58",-99.14819501,19.30663362,-99.15329268,19.31232334,"N",880,0.24,4644,4.644,254,4.233333333
"161",254,"México DF Taxi Libre","25/04/2017 12:36","25/04/2017 12:37",-99.2521994,19.30434976,-99.25238575,19.30418143,"N",68,0.02,105,0.105,56,0.933333333
"162",255,"México DF Taxi Libre","25/04/2017 08:40","25/04/2017 08:41",-99.25184673,19.30405057,-99.25207367,19.30447562,"N",42,0.01,76,0.076,36,0.6
"163",258,"México DF Taxi Libre","25/04/2017 11:28","25/04/2017 11:30",-99.18758288,19.38518972,-99.18556795,19.38479824,"N",131,0.04,279,0.279,104,1.733333333
"164",259,"México DF Taxi Libre","25/04/2017 11:30","25/04/2017 11:31",-99.1855763,19.38479546,-99.18764215,19.38508686,"N",59,0.02,1126,1.126,28,0.466666667
"165",260,"México DF Radio Taxi","25/04/2017 12:02","25/04/2017 12:14",-99.13263696,19.3205953,-99.11398692,19.30072728,"N",731,0.2,3707,3.707,382,6.366666667
"166",261,"México DF Taxi Libre","25/04/2017 12:54","25/04/2017 12:58",-99.08324292,19.32386173,-99.08379166,19.32155102,"N",278,0.08,289,0.289,191,3.183333333
"167",262,"México DF Taxi Libre","25/04/2017 01:09","25/04/2017 01:15",-99.2336568,19.2950885,-99.23366911,19.29508401,"N",313,0.09,151,0.151,260,4.333333333
"168",264,"México DF Taxi Libre","25/04/2017 01:45","25/04/2017 02:04",-99.14016698,19.30240727,-99.15056802,19.351411,"N",1158,0.32,7031,7.031,114,1.9
"169",265,"México DF Taxi Libre","25/04/2017 02:03","25/04/2017 02:06",-99.28001922,19.31399664,-99.276519,19.31476796,"N",212,0.06,1278,1.278,25,0.416666667
"170",267,"México DF Taxi Libre","25/04/2017 03:51","25/04/2017 03:56",-99.08038601,19.34673587,-99.07686162,19.34587846,"N",288,0.08,497,0.497,168,2.8
"171",268,"México DF Radio Taxi","25/04/2017 04:28","25/04/2017 04:28",-99.11880574,19.31650846,-99.11694828,19.31636636,"N",29,0.01,207,0.207,0,0
"172",270,"México DF Taxi Libre","25/04/2017 04:41","25/04/2017 04:47",-99.0330521,19.6043218,-99.0481723,19.5996367,"N",397,0.11,2792,2.792,35,0.583333333
"173",273,"México DF Taxi de Sitio","25/04/2017 06:44","25/04/2017 06:44",-99.11392068,19.40363084,-99.11390658,19.40335428,"N",9,0,33,0.033,0,0
"174",275,"México DF Taxi de Sitio","25/04/2017 07:20","25/04/2017 07:56",-99.06809936,19.31790576,-99.13197615,19.32982368,"N",2185,0.61,9724,9.724,548,9.133333333
"175",277,"México DF Taxi Libre","25/04/2017 09:36","25/04/2017 09:47",-99.11320305,19.33037707,-99.10518077,19.3360974,"N",658,0.18,2468,2.468,271,4.516666667
"176",278,"México DF Taxi Libre","25/04/2017 10:29","25/04/2017 10:34",-99.0240368,19.58755624,-99.01476068,19.58299098,"N",340,0.09,1670,1.67,119,1.983333333
"177",280,"México DF Taxi Libre","25/04/2017 11:13","25/04/2017 11:13",-99.26493872,19.30435997,-99.26490548,19.30406186,"N",51,0.01,89,0.089,54,0.9
"178",281,"México DF Taxi Libre","25/04/2017 11:14","25/04/2017 11:15",-99.26484959,19.30433052,-99.26505143,19.30433743,"N",75,0.02,60,0.06,58,0.966666667
"179",284,"México DF Radio Taxi","26/04/2017 10:07","26/04/2017 10:12",-99.10332254,19.51586107,-99.09094658,19.50940948,"N",288,0.08,1651,1.651,108,1.8
"180",285,"México DF Taxi Libre","25/04/2017 11:31","25/04/2017 11:33",-99.19378925,19.38613629,-99.18427849,19.38416599,"N",87,0.02,1758,1.758,22,0.366666667
"181",286,"México DF Taxi Libre","26/04/2017 11:24","26/04/2017 11:26",-99.1842378,19.3761997,-99.185203,19.37532668,"N",75,0.02,200,0.2,27,0.45
"182",287,"México DF Taxi Libre","26/04/2017 11:26","26/04/2017 11:27",-99.1854033,19.3753833,-99.18621964,19.37559476,"N",57,0.02,94,0.094,48,0.8
"183",288,"México DF Taxi Libre","26/04/2017 11:27","26/04/2017 11:46",-99.1862383,19.37562,-99.16095761,19.39655608,"N",1120,0.31,5681,5.681,299,4.983333333
"184",289,"México DF Taxi Libre","26/04/2017 11:49","26/04/2017 11:51",-99.14596064,19.39053315,-99.16382602,19.39437936,"N",105,0.03,2102,2.102,65,1.083333333
"185",290,"México DF Taxi Libre","26/04/2017 11:51","26/04/2017 11:52",-99.15877283,19.39355642,-99.165113,19.39467368,"N",53,0.01,1932,1.932,32,0.533333333
"186",291,"México DF Taxi Libre","26/04/2017 11:52","26/04/2017 11:52",-99.16335545,19.39524646,-99.16584967,19.39483253,"N",32,0.01,292,0.292,13,0.216666667
"187",292,"México DF Taxi Libre","26/04/2017 11:54","26/04/2017 12:10",-99.17097102,19.39603921,-99.19649834,19.39307198,"N",970,0.27,3756,3.756,376,6.266666667
"188",293,"México DF Taxi Libre","26/04/2017 12:23","26/04/2017 12:23",-99.17976586,19.39387069,-99.18737168,19.38931967,"N",23,0.01,1003,1.003,11,0.183333333
"189",294,"México DF Taxi Libre","26/04/2017 12:23","26/04/2017 12:24",-99.18350448,19.38422373,-99.18660834,19.38929734,"N",53,0.01,1179,1.179,40,0.666666667
"190",295,"México DF Taxi Libre","26/04/2017 12:25","26/04/2017 12:26",-99.18429227,19.38281396,-99.18329668,19.388822,"N",97,0.03,865,0.865,52,0.866666667
"191",296,"México DF Taxi Libre","26/04/2017 01:01","26/04/2017 01:21",-99.14022927,19.30185965,-99.16614,19.293992,"N",1210,0.34,4858,4.858,464,7.733333333
"192",297,"México DF Taxi de Sitio","26/04/2017 01:27","26/04/2017 01:41",-99.26494538,19.33111904,-99.261795,19.310986,"N",857,0.24,4242,4.242,151,2.516666667
"193",301,"México DF Radio Taxi","26/04/2017 05:06","26/04/2017 05:31",-99.16652987,19.40645192,-99.16428692,19.3634877,"N",1452,0.4,6672,6.672,490,8.166666667
"194",302,"México DF Taxi Libre","26/04/2017 08:10","26/04/2017 08:13",-99.14450977,19.45620331,-99.14821508,19.4570539,"N",176,0.05,425,0.425,116,1.933333333
"195",304,"México DF Taxi Libre","26/04/2017 06:51","26/04/2017 07:02",-99.1106441,19.47645475,-99.09371268,19.47841768,"N",624,0.17,2576,2.576,247,4.116666667
"196",309,"México DF Taxi Libre","27/04/2017 11:49","27/04/2017 11:58",-99.14009138,19.30241677,-99.12614432,19.292963,"N",557,0.15,2274,2.274,169,2.816666667
"197",313,"México DF Radio Taxi","27/04/2017 06:44","27/04/2017 06:53",-99.1841749,19.4083581,-99.1812427,19.41087336,"N",526,0.15,1005,1.005,293,4.883333333
"198",314,"México DF Taxi de Sitio","27/04/2017 07:15","27/04/2017 07:19",-99.21843907,19.2922712,-99.21843407,19.2922737,"N",217,0.06,22,0.022,218,3.633333333
"199",317,"México DF Taxi Libre","27/04/2017 08:55","27/04/2017 09:22",-99.07450684,19.33663038,-99.0043937,19.35665666,"N",1623,0.45,9619,9.619,420,7
"200",319,"México DF Radio Taxi","27/04/2017 09:18","27/04/2017 09:44",-99.18212884,19.40724282,-99.152439,19.43651156,"N",1589,0.44,6155,6.155,477,7.95
"201",320,"México DF Taxi Libre","28/04/2017 01:07","28/04/2017 01:19",-99.11351362,19.39157497,-99.10917948,19.40502718,"N",738,0.21,5081,5.081,42,0.7
"202",321,"México DF Radio Taxi","28/04/2017 06:00","28/04/2017 06:25",-99.11924117,19.44592176,-99.06254874,19.43077992,"N",1477,0.41,10278,10.278,289,4.816666667
"203",323,"México DF Taxi Libre","28/04/2017 10:26","28/04/2017 10:40",-99.22172779,19.31877527,-99.23270036,19.30931132,"N",856,0.24,2128,2.128,198,3.3
"204",324,"México DF Taxi Libre","28/04/2017 11:07","28/04/2017 11:08",-99.23245358,19.29551535,-99.23380577,19.29534471,"N",89,0.02,176,0.176,37,0.616666667
"205",326,"México DF Taxi Libre","28/04/2017 12:19","28/04/2017 12:48",-99.12218246,19.48949768,-99.14845054,19.4273146,"N",1695,0.47,8077,8.077,8,0.133333333
"206",330,"México DF Taxi Libre","28/04/2017 01:35","28/04/2017 01:44",-99.13994666,19.30220134,-99.14011034,19.30228666,"N",522,0.15,2471,2.471,43,0.716666667
"207",331,"México DF Radio Taxi","28/04/2017 01:40","28/04/2017 01:49",-99.18061634,19.39831416,-99.1954855,19.4049877,"N",488,0.14,2057,2.057,171,2.85
"208",335,"México DF Taxi Libre","28/04/2017 03:25","28/04/2017 03:53",-99.13923545,19.30248875,-99.19239332,19.32272702,"N",1672,0.46,7978,7.978,58,0.966666667
"209",336,"México DF Radio Taxi","28/04/2017 05:50","28/04/2017 05:57",-99.18452511,19.40794356,-99.17729526,19.40903506,"N",423,0.12,1421,1.421,159,2.65
"210",337,"México DF Radio Taxi","28/04/2017 06:06","28/04/2017 06:16",-99.18399806,19.40876098,-99.20831726,19.40215736,"N",572,0.16,2927,2.927,63,1.05
"211",339,"México DF Radio Taxi","28/04/2017 08:41","28/04/2017 09:27",-99.14001024,19.4767737,-99.1437723,19.48116106,"N",2710,0.75,889,0.889,31,0.516666667
"212",340,"México DF Taxi Libre","28/04/2017 09:28","28/04/2017 09:49",-99.11313355,19.33303347,-99.08624135,19.33081699,"N",1261,0.35,4359,4.359,427,7.116666667
"213",342,"México DF Radio Taxi","28/04/2017 10:45","28/04/2017 10:55",-99.18098918,19.39685267,-99.20931676,19.39308796,"N",605,0.17,3270,3.27,50,0.833333333
"214",343,"México DF Radio Taxi","28/04/2017 11:25","28/04/2017 11:33",-99.17961672,19.40703745,-99.17204648,19.413567,"N",471,0.13,2128,2.128,263,4.383333333
"215",344,"México DF Taxi Libre","29/04/2017 12:18","29/04/2017 12:42",-99.10626033,19.33293095,-99.04082801,19.30476752,"N",1439,0.4,9995,9.995,328,5.466666667
"216",346,"México DF Taxi de Sitio","29/04/2017 04:45","29/04/2017 05:03",-99.03455137,19.38992844,-99.0099806,19.40047652,"N",1094,0.3,3090,3.09,420,7
"217",347,"México DF Taxi Libre","29/04/2017 12:31","29/04/2017 12:32",-99.10089272,19.50239709,-99.100788,19.50226136,"N",80,0.02,23,0.023,66,1.1
"218",349,"México DF Taxi Libre","26/04/2017 07:02","26/04/2017 07:03",-99.09379348,19.47973085,-99.09417863,19.47987173,"N",46,0.01,46,0.046,0,0
"219",351,"México DF Taxi Libre","29/04/2017 04:38","29/04/2017 04:53",-99.14027,19.30225,-99.12376068,19.30349102,"N",906,0.25,2876,2.876,416,6.933333333
"220",352,"México DF Radio Taxi","29/04/2017 06:07","29/04/2017 06:16",-99.18114347,19.39642685,-99.19605776,19.4096502,"N",576,0.16,3604,3.604,22,0.366666667
"221",353,"México DF Taxi Libre","29/04/2017 06:10","29/04/2017 06:33",-99.139584,19.3020223,-99.13266968,19.30194066,"N",1379,0.38,4420,4.42,257,4.283333333
"222",354,"México DF Radio Taxi","29/04/2017 06:59","29/04/2017 07:04",-99.17949522,19.4072014,-99.17588802,19.40954175,"N",290,0.08,720,0.72,164,2.733333333
"223",356,"México DF Taxi Libre","29/04/2017 07:18","29/04/2017 07:31",-99.13418143,19.42736577,-99.13532003,19.44311587,"N",736,0.2,2317,2.317,358,5.966666667
"224",359,"México DF Taxi Libre","29/04/2017 08:31","29/04/2017 08:35",-99.13408088,19.43303104,-99.13445957,19.42471057,"N",244,0.07,1238,1.238,46,0.766666667
"225",361,"México DF Taxi Libre","29/04/2017 08:54","29/04/2017 08:58",-99.14816351,19.45705242,-99.13769316,19.46802131,"N",236,0.07,1887,1.887,64,1.066666667
"226",363,"México DF Radio Taxi","29/04/2017 10:24","29/04/2017 10:35",-99.1842998,19.4081144,-99.19043534,19.37015208,"N",634,0.18,5002,5.002,124,2.066666667
"227",364,"México DF Taxi Libre","29/04/2017 11:39","29/04/2017 11:51",-99.03975299,19.50580657,-99.0435905,19.55087833,"N",719,0.2,7749,7.749,18,0.3
"228",365,"México DF Taxi Libre","29/04/2017 11:57","30/04/2017 12:06",-99.03700908,19.54224368,-99.01952676,19.54293074,"N",524,0.15,3639,3.639,40,0.666666667
"229",369,"México DF UberX","30/04/2017 02:32","30/04/2017 02:36",-99.2128016,19.5408521,-99.20727402,19.54320866,"N",246,0.07,2179,2.179,57,0.95
"230",370,"México DF Radio Taxi","30/04/2017 03:32","30/04/2017 03:41",-99.17928512,19.40819511,-99.17992267,19.4096264,"N",535,0.15,2189,2.189,273,4.55
"231",371,"México DF Taxi Libre","30/04/2017 03:56","30/04/2017 04:09",-99.14010432,19.30226668,-99.11201998,19.30568,"N",827,0.23,4670,4.67,194,3.233333333
"232",372,"México DF Radio Taxi","30/04/2017 04:17","30/04/2017 04:24",-99.18411602,19.40848351,-99.17477638,19.41515794,"N",413,0.11,2342,2.342,100,1.666666667
"233",374,"México DF Radio Taxi","30/04/2017 04:38","30/04/2017 04:42",-99.18289945,19.409886,-99.17625208,19.4137552,"N",239,0.07,870,0.87,234,3.9
"234",375,"México DF Taxi Libre","30/04/2017 04:46","30/04/2017 05:05",-99.140215,19.3022833,-99.12468881,19.30317309,"N",1095,0.3,3896,3.896,442,7.366666667
"235",376,"México DF Radio Taxi","30/04/2017 04:57","30/04/2017 05:05",-99.2017321,19.4017219,-99.1996019,19.40234522,"N",487,0.14,381,0.381,21,0.35
"236",377,"México DF Radio Taxi","30/04/2017 05:21","30/04/2017 05:41",-99.19646143,19.39285973,-99.19660014,19.39191298,"N",1256,0.35,113,0.113,34,0.566666667
"237",378,"México DF Radio Taxi","30/04/2017 05:42","30/04/2017 05:54",-99.18138246,19.39700095,-99.1979132,19.38287962,"N",720,0.2,3409,3.409,152,2.533333333
"238",379,"México DF Radio Taxi","30/04/2017 06:34","30/04/2017 06:48",-99.17603934,19.412702,-99.17417886,19.41599904,"N",853,0.24,3750,3.75,12,0.2
"239",380,"México DF Radio Taxi","30/04/2017 07:16","30/04/2017 07:25",-99.18496348,19.38804901,-99.1859284,19.37806063,"N",547,0.15,1893,1.893,63,1.05
"240",381,"México DF Taxi Libre","30/04/2017 07:20","30/04/2017 07:34",-99.16242003,19.37450418,-99.13700418,19.40133334,"N",841,0.23,5826,5.826,40,0.666666667
"241",382,"México DF Radio Taxi","30/04/2017 07:33","30/04/2017 07:41",-99.18367029,19.4043718,-99.18462544,19.40448604,"N",494,0.14,474,0.474,16,0.266666667
"242",383,"México DF Radio Taxi","30/04/2017 08:22","30/04/2017 08:29",-99.18081379,19.40632412,-99.17901816,19.40460368,"N",371,0.1,325,0.325,344,5.733333333
"243",384,"México DF Taxi Libre","30/04/2017 08:17","30/04/2017 08:30",-99.1463078,19.4375752,-99.11467202,19.43846648,"N",783,0.22,4097,4.097,338,5.633333333
"244",385,"México DF Radio Taxi","30/04/2017 08:44","30/04/2017 08:49",-99.18481456,19.4068329,-99.19888762,19.40260134,"N",296,0.08,2113,2.113,78,1.3
"245",386,"México DF Radio Taxi","30/04/2017 08:53","30/04/2017 08:56",-99.18315914,19.3980307,-99.18108429,19.396127,"N",190,0.05,405,0.405,136,2.266666667
"246",387,"México DF Radio Taxi","30/04/2017 08:56","30/04/2017 09:11",-99.2094217,19.3936054,-99.20106304,19.3977338,"N",892,0.25,1330,1.33,78,1.3
"247",388,"México DF Taxi Libre","01/05/2017 09:00","01/05/2017 09:12",-99.14176749,19.3005859,-99.154061,19.27773566,"N",712,0.2,5431,5.431,60,1
"248",389,"México DF Taxi Libre","01/05/2017 10:27","01/05/2017 10:30",-99.2364273,19.3809152,-99.2364752,19.38084594,"N",142,0.04,36,0.036,138,2.3
"249",391,"México DF Taxi de Sitio","05/08/2016 03:10","05/08/2016 03:20",-99.17961596,19.43865593,-99.17304737,19.44915898,"N",607,0.17,1833,1.833,213,3.55
"250",394,"México DF Taxi de Sitio","05/08/2016 04:46","05/08/2016 04:50",-99.17940136,19.43868497,-99.17460095,19.43838327,"N",207,0.06,828,0.828,54,0.9
"251",395,"México DF Radio Taxi","05/08/2016 04:52","05/08/2016 04:59",-99.17954156,19.38387612,-99.19236032,19.37533315,"N",421,0.12,3774,3.774,49,0.816666667
"252",396,"México DF Taxi de Sitio","05/08/2016 05:03","05/08/2016 05:13",-99.17971716,19.43873849,-99.16047962,19.44181413,"N",601,0.17,3162,3.162,200,3.333333333
"253",397,"México DF Taxi Libre","05/08/2016 05:33","05/08/2016 05:33",-99.23301517,19.28985114,-99.23252336,19.28946665,"N",20,0.01,71,0.071,1,0.016666667
"254",401,"México DF Radio Taxi","05/08/2016 09:00","05/08/2016 09:04",-99.17956127,19.3685806,-99.17595214,19.36513863,"N",248,0.07,825,0.825,134,2.233333333
"255",402,"México DF Radio Taxi","05/08/2016 09:04","05/08/2016 09:25",-99.17598191,19.36505167,-99.19645378,19.32158282,"N",1297,0.36,7282,7.282,263,4.383333333
"256",403,"México DF Radio Taxi","05/08/2016 11:50","05/08/2016 11:52",-99.17409483,19.38889934,-99.16953898,19.39035049,"N",171,0.05,729,0.729,202,3.366666667
"257",407,"México DF Taxi de Sitio","03/08/2016 11:32","03/08/2016 11:42",-99.04022019,19.56672901,-99.03370002,19.6031204,"N",624,0.17,5180,5.18,79,1.316666667
"258",413,"México DF Taxi de Sitio","06/08/2016 10:57","06/08/2016 11:08",-99.17965721,19.43869523,-99.17572855,19.44072667,"N",653,0.18,3000,3,97,1.616666667
"259",420,"México DF Radio Taxi","07/08/2016 07:16","07/08/2016 07:24",-99.1796893,19.37140416,-99.16506509,19.38314395,"N",506,0.14,2882,2.882,324,5.4
"260",421,"México DF Taxi Libre","07/08/2016 07:21","07/08/2016 07:36",-99.17673967,19.47431433,-99.19602298,19.48190814,"N",883,0.25,4252,4.252,364,6.066666667
"261",423,"México DF Radio Taxi","08/08/2016 08:16","08/08/2016 08:20",-99.15373485,19.33012573,-99.15299329,19.33173409,"N",277,0.08,251,0.251,279,4.65
"262",426,"México DF UberX","08/08/2016 09:53","08/08/2016 09:56",-99.05677224,19.48020499,-99.05701392,19.48013308,"N",177,0.05,79,0.079,158,2.633333333
"263",428,"México DF Taxi Libre","08/08/2016 03:55","08/08/2016 04:06",-99.0602742,19.3075861,-99.0363494,19.29123872,"N",669,0.19,4128,4.128,181,3.016666667
"264",430,"México DF Radio Taxi","08/08/2016 07:33","08/08/2016 07:36",-99.17284679,19.37441295,-99.170406,19.37756088,"N",203,0.06,578,0.578,55,0.916666667
"265",432,"México DF Radio Taxi","08/08/2016 08:00","08/08/2016 08:12",-99.1796033,19.37680451,-99.17790776,19.36862398,"N",723,0.2,1452,1.452,547,9.116666667
"266",433,"México DF Taxi Libre","08/08/2016 08:35","08/08/2016 09:05",-99.04057952,19.28869699,-99.05838814,19.341773,"N",1800,0.5,9576,9.576,398,6.633333333
"267",435,"México DF Radio Taxi","08/08/2016 09:27","08/08/2016 09:28",-99.1802432,19.36857174,-99.17968285,19.3712035,"N",85,0.02,326,0.326,174,2.9
"268",437,"México DF Radio Taxi","08/08/2016 09:28","08/08/2016 09:39",-99.17952618,19.3718337,-99.17496696,19.40016634,"N",636,0.18,4223,4.223,125,2.083333333
"269",438,"México DF Taxi de Sitio","08/08/2016 10:06","08/08/2016 10:14",-99.17946924,19.43860338,-99.16658771,19.4365564,"N",447,0.12,2017,2.017,188,3.133333333
"270",439,"México DF Radio Taxi","08/08/2016 09:37","08/08/2016 10:15",-99.17069784,19.40105297,-99.17978404,19.37005023,"N",2317,0.64,3847,3.847,228,3.8
"271",440,"México DF Radio Taxi","08/08/2016 10:33","08/08/2016 10:43",-99.18006843,19.36967055,-99.17958581,19.36979582,"N",601,0.17,56,0.056,427,7.116666667
"272",443,"México DF Taxi Libre","27/03/2017 11:09","27/03/2017 11:25",-99.12406806,19.4090439,-99.15203726,19.38675756,"N",953,0.26,5426,5.426,355,5.916666667
"273",446,"México DF Taxi de Sitio","27/03/2017 12:33","27/03/2017 01:03",-99.08433164,19.38235744,-99.0751221,19.32848956,"N",1782,0.5,8508,8.508,338,5.633333333
"274",449,"México DF Taxi Libre","27/03/2017 01:19","27/03/2017 01:20",-99.0942888,19.31390916,-99.0940592,19.31460085,"N",36,0.01,93,0.093,283,4.716666667
"275",450,"México DF Taxi Libre","27/03/2017 01:20","27/03/2017 01:26",-99.12401763,19.40905051,-99.12769118,19.41710376,"N",360,0.1,1471,1.471,111,1.85
"276",451,"México DF Radio Taxi","27/03/2017 01:18","27/03/2017 01:31",-99.17440403,19.38747339,-99.15774025,19.41225076,"N",817,0.23,4601,4.601,304,5.066666667
"277",452,"México DF Taxi Libre","27/03/2017 01:33","27/03/2017 01:44",-99.10849517,19.43613524,-99.1139767,19.3985246,"N",684,0.19,5286,5.286,220,3.666666667
"278",453,"México DF Taxi Libre","27/03/2017 01:19","27/03/2017 01:20",-99.0942888,19.31390916,-99.0940592,19.31460085,"N",36,0.01,93,0.093,283,4.716666667
"279",454,"México DF Taxi Libre","27/03/2017 01:56","27/03/2017 02:06",-99.09538601,19.31600439,-99.0883906,19.32287875,"N",554,0.15,2185,2.185,150,2.5
"280",455,"México DF Taxi Libre","27/03/2017 02:38","27/03/2017 02:46",-99.09428647,19.31384423,-99.09049842,19.32262993,"N",491,0.14,1664,1.664,303,5.05
"281",457,"México DF Taxi Libre","27/03/2017 02:52","27/03/2017 02:52",-99.09427877,19.31395867,-99.09422749,19.31427637,"N",38,0.01,38,0.038,183,3.05
"282",460,"México DF Taxi Libre","27/03/2017 05:41","27/03/2017 05:51",-99.1241272,19.409121,-99.14076594,19.42391619,"N",612,0.17,4036,4.036,124,2.066666667
"283",461,"México DF Taxi Libre","27/03/2017 06:03","27/03/2017 06:14",-99.12401328,19.40908154,-99.10901858,19.39502018,"N",633,0.18,4291,4.291,192,3.2
"284",462,"México DF Taxi de Sitio","27/03/2017 05:48","27/03/2017 06:15",-99.08144492,19.38518812,-99.06081452,19.37958544,"N",1621,0.45,4196,4.196,421,7.016666667
