"","V1","V2","V3"
"3927","Taxi Libre","18.4389555555556","18.4389555555556"
"3928","Taxi Libre","33.9211422222222","33.9211422222222"
"3929","Taxi Libre","23.5288266666667","23.5288266666667"
"3930","Taxi Libre","27.5705733333333","27.5705733333333"
"3931","Taxi Libre","31.0887333333333","31.0887333333333"
"3932","Taxi Libre","40.6711777777778","40.6711777777778"
"3933","Taxi Libre","18.29296","18.29296"
"3934","Taxi Libre","16.28136","16.28136"
"3935","Taxi Libre","20.3706622222222","20.3706622222222"
"3936","Taxi Libre","31.2256933333333","31.2256933333333"
"3937","Taxi Libre","15.8419466666667","15.8419466666667"
"3938","Taxi Libre","14.8137955555556","14.8137955555556"
"3939","Taxi Libre","13.1536311111111","13.1536311111111"
"3940","Taxi Libre","32.9448266666667","32.9448266666667"
"3941","Taxi Libre","29.3239466666667","29.3239466666667"
"3942","Taxi Libre","20.8833111111111","20.8833111111111"
"3943","Taxi Libre","23.9463644444444","23.9463644444444"
"3944","Taxi Libre","42.4754355555556","42.4754355555556"
"3945","Taxi Libre","21.3232","21.3232"
"3946","Taxi Libre","26.4929644444444","26.4929644444444"
"3947","Taxi Libre","26.4953422222222","26.4953422222222"
"3948","Taxi Libre","24.7890488888889","24.7890488888889"
"3949","Taxi Libre","19.3553511111111","19.3553511111111"
"3950","Taxi Libre","30.7225555555556","30.7225555555556"
"3951","Taxi Libre","22.3508755555556","22.3508755555556"
"3952","Taxi Libre","41.7925377777778","41.7925377777778"
"3953","Taxi Libre","32.0479288888889","32.0479288888889"
"3954","Taxi Libre","34.4532888888889","34.4532888888889"
"3955","Taxi Libre","18.24588","18.24588"
"3956","Taxi Libre","21.4297244444444","21.4297244444444"
"3957","Taxi Libre","15.3155066666667","15.3155066666667"
"3958","Taxi Libre","10.5309422222222","10.5309422222222"
"3959","Taxi Libre","11.7597777777778","11.7597777777778"
"3960","Taxi Libre","15.6964266666667","15.6964266666667"
"3961","Taxi Libre","17.0997911111111","17.0997911111111"
"3962","Taxi Libre","10.8719155555556","10.8719155555556"
"3963","Taxi Libre","15.3516488888889","15.3516488888889"
"3964","Taxi Libre","9.10189777777778","9.10189777777778"
